FromNodeId,ToNodeId,Weight,Level
1225118514069082112	,1225118776351322113	,3,1
1225118514069082112	,1225118886766481408	,3,1
1225118514069082112	,1225119481686581248	,3,1
1225118514069082112	,1225119484261863425	,3,1
1225118514069082112	,1225121454288752640	,3,1
1225121454288752640	,1225417751793147905	,1,2
1225118514069082112	,1225122168218046465	,3,1
1225118514069082112	,1225122271611760641	,3,1
1225122271611760641	,1225122788027047937	,3,2
1225118514069082112	,1225125215988015104	,3,1
1225118514069082112	,1225128988097634306	,3,1
1225118514069082112	,1225131008753913857	,3,1
1225131008753913857	,1225483390259990530	,1,2
1225118514069082112	,1225132141492809734	,3,1
1225118514069082112	,1225156177794867206	,3,1
1225156177794867206	,1225157383212732418	,1,2
1225118514069082112	,1225213295419969537	,3,1
1225118514069082112	,1225784279420018701	,3,1
1225784279420018701	,1225784369458999297	,1,2
1225784279420018701	,1225808741368553473	,1,2
1225118514069082112	,1228549661444771840	,3,1
1225118514069082112	,1225119681603940352	,2,1
1225118514069082112	,1225125189496852482	,2,1
1225118514069082112	,1225130059813404672	,2,1
1225118514069082112	,1225227187168649216	,2,1
1225118514069082112	,1225118540665102336	,1,1
1225118514069082112	,1225118611615948800	,1,1
1225118514069082112	,1225118635196284928	,1,1
1225118514069082112	,1225118652623740930	,1,1
1225118514069082112	,1225118668926914561	,1,1
1225118514069082112	,1225118679270117377	,1,1
1225118514069082112	,1225118872057106438	,1,1
1225118514069082112	,1225118964264640515	,1,1
1225118514069082112	,1225119010812858368	,1,1
1225118514069082112	,1225119034477285377	,1,1
1225118514069082112	,1225119292280266753	,1,1
1225118514069082112	,1225119375851585537	,1,1
1225118514069082112	,1225120126132862976	,1,1
1225118514069082112	,1225120471898783744	,1,1
1225118514069082112	,1225120964851027968	,1,1
1225118514069082112	,1225121563168493568	,1,1
1225118514069082112	,1225121639374970883	,1,1
1225118514069082112	,1225121901867077634	,1,1
1225118514069082112	,1225122199398502404	,1,1
1225118514069082112	,1225122391615049728	,1,1
1225118514069082112	,1225122399655354368	,1,1
1225118514069082112	,1225122642434224128	,1,1
1225118514069082112	,1225122776392052736	,1,1
1225118514069082112	,1225122834982342659	,1,1
1225118514069082112	,1225122852145258497	,1,1
1225118514069082112	,1225123204366094336	,1,1
1225118514069082112	,1225123317562200065	,1,1
1225118514069082112	,1225123368065798145	,1,1
1225118514069082112	,1225124564457398273	,1,1
1225118514069082112	,1225124882738024456	,1,1
1225118514069082112	,1225125707925221377	,1,1
1225118514069082112	,1225125979946999808	,1,1
1225118514069082112	,1225126242623488000	,1,1
1225118514069082112	,1225126254178902016	,1,1
1225118514069082112	,1225127519856152577	,1,1
1225118514069082112	,1225127842482212864	,1,1
1225118514069082112	,1225127897737728002	,1,1
1225118514069082112	,1225128061546516481	,1,1
1225118514069082112	,1225128418318209025	,1,1
1225118514069082112	,1225128727966650368	,1,1
1225118514069082112	,1225130251014922240	,1,1
1225118514069082112	,1225130430732488705	,1,1
1225118514069082112	,1225131563387686912	,1,1
1225118514069082112	,1225118880302940160	,1,1
1225118514069082112	,1225132286368264192	,1,1
1225118514069082112	,1225135533166338049	,1,1
1225118514069082112	,1225135745540685824	,1,1
1225118514069082112	,1225136059664781313	,1,1
1225118514069082112	,1225136602390745088	,1,1
1225118514069082112	,1225136943052271616	,1,1
1225118514069082112	,1225137008449859584	,1,1
1225118514069082112	,1225137012799344640	,1,1
1225118514069082112	,1225154890781077504	,1,1
1225118514069082112	,1225160955602120710	,1,1
1225118514069082112	,1225161936855273472	,1,1
1225118514069082112	,1225163222992523272	,1,1
1225118514069082112	,1225165958781730816	,1,1
1225118514069082112	,1225167232855969792	,1,1
1225118514069082112	,1225167261826191360	,1,1
1225118514069082112	,1225167394118742018	,1,1
1225118514069082112	,1225170166750707714	,1,1
1225118514069082112	,1225181973049569280	,1,1
1225118514069082112	,1225182059553050625	,1,1
1225118514069082112	,1225182365024235520	,1,1
1225118514069082112	,1225183199497801728	,1,1
1225118514069082112	,1225183531225108481	,1,1
1225118514069082112	,1225188266254774272	,1,1
1225118514069082112	,1225189884689670147	,1,1
1225118514069082112	,1225194462890070016	,1,1
1225118514069082112	,1225196067441872897	,1,1
1225118514069082112	,1225197519954534400	,1,1
1225118514069082112	,1225217288267157504	,1,1
1225118514069082112	,1225227215765483520	,1,1
1225118514069082112	,1225229423898697735	,1,1
1225118514069082112	,1225231096499097600	,1,1
1225118514069082112	,1225232887353675776	,1,1
1225118514069082112	,1225248221888499713	,1,1
1225118514069082112	,1225254389218066432	,1,1
1225118514069082112	,1225337124133593089	,1,1
1225118514069082112	,1225343270512922624	,1,1
1225118514069082112	,1225394400567713794	,1,1
1225118514069082112	,1225394593954320385	,1,1
1225118514069082112	,1225399425989636097	,1,1
1225118514069082112	,1225421250568347650	,1,1
1225118514069082112	,1225489574278946818	,1,1
1225118514069082112	,1225546422747045896	,1,1
1225118514069082112	,1225640709891313666	,1,1
1225118514069082112	,1225651969630453761	,1,1
1225118514069082112	,1225769399111626752	,1,1
1225118514069082112	,1225836503995232257	,1,1
1225118514069082112	,1226410160706351106	,1,1
1225118514069082112	,1226412660704415744	,1,1
1225118514069082112	,1229813718545989632	,1,1
