FromNodeId,ToNodeId,Weight,Level
1235235314249146375	,1235235664129646593	,2,1
1235235314249146375	,1235236478579548160	,2,1
1235235314249146375	,1235247355114344452	,2,1
1235235314249146375	,1235247757834588160	,2,1
1235235314249146375	,1235245436790808576	,2,1
1235235314249146375	,1235257962165186560	,2,1
1235235314249146375	,1235236538407059456	,1,1
1235235314249146375	,1235236739570184192	,1,1
1235235314249146375	,1235236781433421825	,1,1
1235235314249146375	,1235237113181982720	,1,1
1235235314249146375	,1235237189082021889	,1,1
1235235314249146375	,1235242468834234381	,1,1
1235235314249146375	,1235247166010142721	,1,1
1235235314249146375	,1235246506321391617	,1,1
1235235314249146375	,1235244648307838977	,1,1
1235235314249146375	,1235244242185969670	,1,1
1235235314249146375	,1235243875264090112	,1,1
1235235314249146375	,1235243271401721856	,1,1
1235235314249146375	,1235242294963572736	,1,1
1235235314249146375	,1235241712425086976	,1,1
1235235314249146375	,1235240975687012353	,1,1
1235235314249146375	,1235240018442149888	,1,1
1235235314249146375	,1235239224925880320	,1,1
1235235314249146375	,1235237871038197762	,1,1
1235235314249146375	,1235237709225922561	,1,1
1235235314249146375	,1235237228932194307	,1,1
1235235314249146375	,1235236992201478147	,1,1
1235235314249146375	,1235236749204434944	,1,1
1235235314249146375	,1235236612176478215	,1,1
1235235314249146375	,1235235769415016451	,1,1
1235235314249146375	,1235235773235908608	,1,1
1235235314249146375	,1235235564397486082	,1,1
1235235314249146375	,1235235548253622272	,1,1
1235235314249146375	,1235235468150702081	,1,1
1235235314249146375	,1235235446340415488	,1,1
1235235314249146375	,1235235425553440768	,1,1
1235235314249146375	,1235235401473953798	,1,1
1235235314249146375	,1235235351339380737	,1,1
1235235314249146375	,1235236404172640257	,1,1
1235235314249146375	,1235258899780866048	,1,1
1235235314249146375	,1235257856385077248	,1,1
1235235314249146375	,1235257102433648641	,1,1
1235235314249146375	,1235255598964453377	,1,1
1235235314249146375	,1235255471252090881	,1,1
1235235314249146375	,1235254583040962560	,1,1
1235235314249146375	,1235253603050442753	,1,1
1235235314249146375	,1235251237773357056	,1,1
1235235314249146375	,1235249836351348736	,1,1
1235235314249146375	,1235272654585819136	,1,1
1235235314249146375	,1235272229992030208	,1,1
1235235314249146375	,1235269230636875776	,1,1
1235235314249146375	,1235268585695649797	,1,1
1235235314249146375	,1235264910004633600	,1,1
1235235314249146375	,1235283821236490241	,1,1
1235235314249146375	,1235290920859422720	,1,1
1235235314249146375	,1235284316894228480	,1,1
1235235314249146375	,1235282416563961856	,1,1
1235235314249146375	,1235306777891266565	,1,1
1235235314249146375	,1235305700634628103	,1,1
1235235314249146375	,1235326566076383232	,1,1
1235235314249146375	,1235402870784225288	,1,1
1235235314249146375	,1235420282728394757	,1,1
1235235314249146375	,1235504763497639936	,1,1
1235235314249146375	,1235563547058483202	,1,1
