FromNodeId,ToNodeId,Weight,Level
1222255281951903746	,1222259215198113795	,3,1
1222259215198113795	,1222260198653513730	,1,2
1222259215198113795	,1222259738009882624	,1,2
1222255281951903746	,1222269885838839808	,3,1
1222255281951903746	,1222293621870907393	,3,1
1222293621870907393	,1222330429623230469	,1,2
1222255281951903746	,1222319489745932289	,3,1
1222255281951903746	,1222395773901369344	,3,1
1222255281951903746	,1222405081082974208	,3,1
1222255281951903746	,1222413860130447362	,3,1
1222413860130447362	,1223005673820229632	,2,2
1223005673820229632	,1223191654305345541	,2,3
1222255281951903746	,1222444788756037632	,3,1
1222444788756037632	,1223580878242230272	,1,2
1222255281951903746	,1222467356477181954	,3,1
1222255281951903746	,1222510416548507653	,3,1
1222255281951903746	,1222540632729714690	,3,1
1222255281951903746	,1222537774890352642	,3,1
1222537774890352642	,1222539271019601920	,1,2
1222255281951903746	,1222560320062836736	,3,1
1222560320062836736	,1222561749460647936	,1,2
1222560320062836736	,1222567820791140352	,1,2
1222255281951903746	,1222595465914413057	,3,1
1222595465914413057	,1222596206804774929	,1,2
1222255281951903746	,1222615759634911232	,3,1
1222255281951903746	,1222620536372649989	,3,1
1222620536372649989	,1222620923506896896	,1,2
1222620536372649989	,1222620783589167104	,1,2
1222255281951903746	,1222634475991064576	,3,1
1222255281951903746	,1222654987420999680	,3,1
1222654987420999680	,1222656177194045447	,1,2
1222654987420999680	,1222827326624468994	,1,2
1222255281951903746	,1222680707627130880	,3,1
1222255281951903746	,1222904373883203586	,3,1
1222904373883203586	,1222908735825170433	,1,2
1222904373883203586	,1222936105173094403	,1,2
1222904373883203586	,1222934999634251783	,1,2
1222904373883203586	,1222932762119876610	,1,2
1222904373883203586	,1222948022029471744	,1,2
1222904373883203586	,1222967286639685632	,1,2
1222904373883203586	,1222988689711620096	,1,2
1222255281951903746	,1222940438828503040	,3,1
1222940438828503040	,1222965393456652289	,1,2
1222940438828503040	,1223265357399576581	,1,2
1222940438828503040	,1223292536749318145	,1,2
1222255281951903746	,1222934811565752322	,3,1
1222255281951903746	,1222961654125735941	,3,1
1222255281951903746	,1222995742844801024	,3,1
1222255281951903746	,1229483686761922560	,3,1
1222255281951903746	,1222262927488499713	,2,1
1222262927488499713	,1222479250705379329	,1,2
1222262927488499713	,1226407834713284609	,1,2
1222255281951903746	,1222260532721352713	,2,1
1222260532721352713	,1222285027901227009	,1,2
1222260532721352713	,1222479043125075968	,1,2
1222255281951903746	,1222255824094945281	,2,1
1222255824094945281	,1222480132507488257	,1,2
1222255281951903746	,1222262176863399937	,2,1
1222262176863399937	,1222480331892092929	,1,2
1222255281951903746	,1222264365354639360	,2,1
1222264365354639360	,1222284949371248641	,1,2
1222264365354639360	,1222479161366700032	,1,2
1222255281951903746	,1222267882026889216	,2,1
1222267882026889216	,1222479198557622272	,1,2
1222255281951903746	,1222292988388208640	,2,1
1222255281951903746	,1222305305507221504	,2,1
1222305305507221504	,1222328957799763968	,1,2
1222305305507221504	,1222479139334049792	,1,2
1222305305507221504	,1222560143482793984	,1,2
1222255281951903746	,1222293858471464960	,2,1
1222255281951903746	,1222338288490553349	,2,1
1222338288490553349	,1222479474534440960	,1,2
1222255281951903746	,1222328965693657088	,2,1
1222328965693657088	,1222479988693188609	,1,2
1222255281951903746	,1222325034519277574	,2,1
1222325034519277574	,1222328853495975939	,2,2
1222255281951903746	,1222356471666618370	,2,1
1222255281951903746	,1222360175564054529	,2,1
1222255281951903746	,1222354141495713793	,2,1
1222255281951903746	,1222390954096721920	,2,1
1222390954096721920	,1222479594478956544	,1,2
1222255281951903746	,1222432780757479425	,2,1
1222255281951903746	,1222454843207495680	,2,1
1222255281951903746	,1222506130829692930	,2,1
1222506130829692930	,1222530004208312320	,1,2
1222255281951903746	,1222519553919315970	,2,1
1222255281951903746	,1222523476394688512	,2,1
1222255281951903746	,1222519847235403778	,2,1
1222255281951903746	,1222584137678233600	,2,1
1222255281951903746	,1222917444706152448	,2,1
1222255281951903746	,1222913663847354369	,2,1
1222255281951903746	,1223609941438627841	,2,1
1222255281951903746	,1223852715069100032	,2,1
1222255281951903746	,1224180178038984704	,2,1
1222255281951903746	,1229225868502933505	,2,1
1222255281951903746	,1241509970060775424	,2,1
1222255281951903746	,1222262771963908097	,1,1
1222255281951903746	,1222262549892096000	,1,1
1222255281951903746	,1222262179224784896	,1,1
1222255281951903746	,1222262046181425157	,1,1
1222255281951903746	,1222261817776304129	,1,1
1222255281951903746	,1222261544123277317	,1,1
1222255281951903746	,1222261489739935744	,1,1
1222255281951903746	,1222261406927593474	,1,1
1222255281951903746	,1222261173715902469	,1,1
1222255281951903746	,1222261066627002368	,1,1
1222255281951903746	,1222260952638332930	,1,1
1222255281951903746	,1222260913509748750	,1,1
1222255281951903746	,1222260839035609089	,1,1
1222255281951903746	,1222260859214487552	,1,1
1222255281951903746	,1222260854030290944	,1,1
1222255281951903746	,1222260541454016513	,1,1
1222255281951903746	,1222260542963843072	,1,1
1222255281951903746	,1222260568943235073	,1,1
1222255281951903746	,1222260428450992128	,1,1
1222255281951903746	,1222260361266548736	,1,1
1222255281951903746	,1222260212092080129	,1,1
1222255281951903746	,1222260163698221056	,1,1
1222255281951903746	,1222260055237632001	,1,1
1222255281951903746	,1222259986241409024	,1,1
1222255281951903746	,1222259899515600897	,1,1
1222255281951903746	,1222259947288682498	,1,1
1222255281951903746	,1222259767315509248	,1,1
1222255281951903746	,1222259806699868160	,1,1
1222255281951903746	,1222259810273505281	,1,1
1222255281951903746	,1222259644397015040	,1,1
1222255281951903746	,1222259656778833920	,1,1
1222255281951903746	,1222259506790486030	,1,1
1222255281951903746	,1222259530941247490	,1,1
1222255281951903746	,1222259404227170305	,1,1
1222255281951903746	,1222259268814024704	,1,1
1222255281951903746	,1222259304910053376	,1,1
1222255281951903746	,1222259076362645505	,1,1
1222255281951903746	,1222259029675778053	,1,1
1222255281951903746	,1222258944371875840	,1,1
1222255281951903746	,1222258963284209666	,1,1
1222255281951903746	,1222258872443981824	,1,1
1222255281951903746	,1222258831700291584	,1,1
1222255281951903746	,1222258758098792451	,1,1
1222255281951903746	,1222258656558927873	,1,1
1222255281951903746	,1222258570328264706	,1,1
1222255281951903746	,1222258538434715651	,1,1
