FromNodeId,ToNodeId,Weight,Level
1232666932798685185	,1232730819418087424	,2,1
1232666932798685185	,1233992309689192449	,2,1
1232666932798685185	,1235036289260544002	,2,1
1232666932798685185	,1232666984892030977	,1,1
1232666932798685185	,1232671392341970945	,1,1
1232666932798685185	,1232671499116568577	,1,1
1232666932798685185	,1232672119131197440	,1,1
1232666932798685185	,1232672755922849794	,1,1
1232666932798685185	,1232677304368685056	,1,1
1232666932798685185	,1232677353576419328	,1,1
1232666932798685185	,1232678061457334273	,1,1
1232666932798685185	,1232678221897969666	,1,1
1232666932798685185	,1232678372888719361	,1,1
1232666932798685185	,1232682971402002432	,1,1
1232666932798685185	,1232683552300466177	,1,1
1232666932798685185	,1232688700469006338	,1,1
1232666932798685185	,1232688869407174662	,1,1
1232666932798685185	,1232688985329238017	,1,1
1232666932798685185	,1232689398220759041	,1,1
1232666932798685185	,1232695990014169092	,1,1
1232666932798685185	,1232700707586871297	,1,1
1232666932798685185	,1232706266121809923	,1,1
1232666932798685185	,1232706712609665025	,1,1
1232666932798685185	,1232712660581584897	,1,1
1232666932798685185	,1232712731339477002	,1,1
1232666932798685185	,1232713421600194560	,1,1
1232666932798685185	,1232718847578427392	,1,1
1232666932798685185	,1232719453550309376	,1,1
1232666932798685185	,1232724723550822400	,1,1
1232666932798685185	,1232724777372090370	,1,1
1232666932798685185	,1232731443186397184	,1,1
1232666932798685185	,1232736505384382465	,1,1
1232666932798685185	,1232742668788043776	,1,1
1232666932798685185	,1232748096033099776	,1,1
1232666932798685185	,1232748519565426694	,1,1
1232666932798685185	,1232753779541467142	,1,1
1232666932798685185	,1232760295187050496	,1,1
1232666932798685185	,1232777432014446594	,1,1
1232666932798685185	,1232802168094232576	,1,1
1232666932798685185	,1232807848620412928	,1,1
1232666932798685185	,1232813812966940672	,1,1
1232666932798685185	,1232814345983287301	,1,1
1232666932798685185	,1232826937074159616	,1,1
1232666932798685185	,1232854863501045760	,1,1
1232666932798685185	,1232855761589428224	,1,1
1232666932798685185	,1232867127671083008	,1,1
1232666932798685185	,1232867341962240000	,1,1
1232666932798685185	,1232878093553086466	,1,1
1232666932798685185	,1232889804414693376	,1,1
1232666932798685185	,1232896053910933504	,1,1
1232666932798685185	,1232902132493357056	,1,1
1232666932798685185	,1232919234294009863	,1,1
1232666932798685185	,1232992439167787008	,1,1
1232666932798685185	,1233040363541102594	,1,1
1232666932798685185	,1233076268087808002	,1,1
1232666932798685185	,1233154947551780870	,1,1
1232666932798685185	,1233211661022093312	,1,1
1232666932798685185	,1233210346871119873	,1,1
1232666932798685185	,1233256436685246470	,1,1
1232666932798685185	,1233331272593870848	,1,1
1232666932798685185	,1233407453540208640	,1,1
1232666932798685185	,1233722522966773760	,1,1
1232666932798685185	,1233830319343558656	,1,1
1232666932798685185	,1233840724472467459	,1,1
1232666932798685185	,1234151531341058054	,1,1
1232666932798685185	,1234189121087791109	,1,1
1232666932798685185	,1234321955228192768	,1,1
1232666932798685185	,1234629155431550976	,1,1
1232666932798685185	,1234812559770947584	,1,1
1232666932798685185	,1234852324553744385	,1,1
1232666932798685185	,1234994536931196928	,1,1
1232666932798685185	,1235052894220500992	,1,1
1232666932798685185	,1235087636869427200	,1,1
