FromNodeId,ToNodeId,Weight,Level
1230554715588423681	,1230558102677704705	,3,1
1230554715588423681	,1230562521938976777	,3,1
1230562521938976777	,1230588181462081538	,1,2
1230554715588423681	,1230587070311280640	,3,1
1230587070311280640	,1230589354592043009	,1,2
1230554715588423681	,1230629738361823232	,3,1
1230629738361823232	,1230639649804181504	,1,2
1230629738361823232	,1230641038173364225	,1,2
1230629738361823232	,1230659658777419776	,1,2
1230629738361823232	,1230660914438955010	,1,2
1230629738361823232	,1230800009110654976	,1,2
1230554715588423681	,1230638072083222531	,3,1
1230638072083222531	,1230638806019211266	,1,2
1230638072083222531	,1230640123760476164	,1,2
1230638072083222531	,1230641292264296450	,1,2
1230638072083222531	,1230641817416237056	,1,2
1230638072083222531	,1230643457074647042	,1,2
1230638072083222531	,1230677740182855680	,1,2
1230638072083222531	,1230705901629136897	,1,2
1230638072083222531	,1230731165906026497	,1,2
1230638072083222531	,1230798649237610496	,1,2
1230638072083222531	,1230891745136660480	,1,2
1230638072083222531	,1230937142962085888	,1,2
1230638072083222531	,1230941269888815104	,1,2
1230554715588423681	,1230663329728757760	,3,1
1230554715588423681	,1230663549887942658	,3,1
1230663549887942658	,1230665742514782219	,1,2
1230554715588423681	,1230685227175022598	,3,1
1230685227175022598	,1230687540107149314	,2,2
1230685227175022598	,1230885961778765824	,2,2
1230885961778765824	,1230964154200051713	,2,3
1230885961778765824	,1230905799444193280	,1,3
1230885961778765824	,1231138621052391424	,1,3
1230685227175022598	,1230686010704617472	,1,2
1230685227175022598	,1230686941374537729	,1,2
1230685227175022598	,1230688419648401409	,1,2
1230685227175022598	,1230688560686170114	,1,2
1230685227175022598	,1230689251760558081	,1,2
1230685227175022598	,1230702788004368384	,1,2
1230685227175022598	,1230704499687165958	,1,2
1230685227175022598	,1230704634362130432	,1,2
1230685227175022598	,1230705241227554818	,1,2
1230685227175022598	,1230708002111377408	,1,2
1230685227175022598	,1230708917627305984	,1,2
1230685227175022598	,1230709504133648384	,1,2
1230685227175022598	,1230710486699634690	,1,2
1230685227175022598	,1230713912162541568	,1,2
1230685227175022598	,1230716283353649156	,1,2
1230685227175022598	,1230718548235800577	,1,2
1230685227175022598	,1230730073889595394	,1,2
1230685227175022598	,1230731349595582465	,1,2
1230685227175022598	,1230733403655299074	,1,2
