FromNodeId,ToNodeId,Weight,Level
1235226933450989571	,1235230174683201541	,3,1
1235226933450989571	,1235230238885507074	,3,1
1235226933450989571	,1235233350648049664	,3,1
1235226933450989571	,1235232435501137920	,3,1
1235232435501137920	,1235246910476357634	,1,2
1235226933450989571	,1235228780983132160	,3,1
1235228780983132160	,1235229933179473923	,1,2
1235226933450989571	,1235228437981388802	,3,1
1235226933450989571	,1235236408408846336	,3,1
1235236408408846336	,1235238154233434113	,1,2
1235236408408846336	,1235278515043520521	,1,2
1235226933450989571	,1235245716320202753	,3,1
1235226933450989571	,1235242495195246595	,3,1
1235226933450989571	,1235233783793602562	,3,1
1235226933450989571	,1235277536638029825	,3,1
1235226933450989571	,1235267404361433089	,3,1
1235267404361433089	,1235283819038732290	,1,2
1235226933450989571	,1235320470888747008	,3,1
1235226933450989571	,1235403013499637762	,3,1
1235226933450989571	,1235528095836377090	,3,1
1235226933450989571	,1235545523836407813	,3,1
1235226933450989571	,1235592482915627009	,3,1
1235226933450989571	,1235632598677782529	,3,1
1235226933450989571	,1235682505694392320	,3,1
1235226933450989571	,1235821584381702145	,3,1
1235226933450989571	,1235928091119300609	,3,1
1235928091119300609	,1235928378949107712	,1,2
1235226933450989571	,1235997751009333248	,3,1
1235226933450989571	,1236264553182183424	,3,1
1235226933450989571	,1236396186069692417	,3,1
1235226933450989571	,1236532383966302208	,3,1
1235226933450989571	,1235229797715976193	,2,1
1235226933450989571	,1235229836982906880	,2,1
1235226933450989571	,1235229891915853824	,2,1
1235229891915853824	,1236350629028732932	,2,2
1235229891915853824	,1235255235116924929	,1,2
1235229891915853824	,1235942984245538817	,1,2
1235229891915853824	,1236269288270499840	,1,2
1235226933450989571	,1235231143970013184	,2,1
1235226933450989571	,1235231809291440128	,2,1
1235226933450989571	,1235230266072985607	,2,1
1235230266072985607	,1235255436271595520	,2,2
1235226933450989571	,1235228595729174528	,2,1
1235228595729174528	,1236270647560503296	,3,2
1235228595729174528	,1235255282164551681	,2,2
1235228595729174528	,1235255465149370372	,1,2
1235228595729174528	,1235280358553178118	,1,2
1235228595729174528	,1235615888419762177	,1,2
1235226933450989571	,1235227449304080386	,2,1
1235226933450989571	,1235237179175178242	,2,1
1235226933450989571	,1235246942113779713	,2,1
1235246942113779713	,1235797717042913281	,1,2
1235226933450989571	,1235239152603430914	,2,1
1235226933450989571	,1235238756216713217	,2,1
1235238756216713217	,1235280586391994368	,1,2
1235226933450989571	,1235237699528937480	,2,1
1235226933450989571	,1235233722930208768	,2,1
1235226933450989571	,1235254748321853446	,2,1
1235226933450989571	,1235254893281189893	,2,1
1235226933450989571	,1235258473253752832	,2,1
1235226933450989571	,1235256097222451200	,2,1
1235226933450989571	,1235254972759052289	,2,1
1235226933450989571	,1235253308497039360	,2,1
1235253308497039360	,1235945212981268487	,2,2
1235253308497039360	,1235944385256308736	,2,2
1235253308497039360	,1236350209292107778	,2,2
1235253308497039360	,1236863245027344387	,1,2
1235226933450989571	,1235277321705156608	,2,1
1235277321705156608	,1236764539141730304	,2,2
1235226933450989571	,1235277988251521029	,2,1
1235277988251521029	,1236718439835860997	,2,2
1235226933450989571	,1235283712549347328	,2,1
1235226933450989571	,1235287191544311811	,2,1
1235226933450989571	,1235281308252811265	,2,1
1235226933450989571	,1235280895189409793	,2,1
1235226933450989571	,1235296633887379459	,2,1
1235226933450989571	,1235327003521404930	,2,1
1235226933450989571	,1235361743859322880	,2,1
1235226933450989571	,1235367526646845441	,2,1
1235226933450989571	,1235368621368430592	,2,1
1235226933450989571	,1235368766059372545	,2,1
1235226933450989571	,1235373118132228097	,2,1
1235226933450989571	,1235373712607555586	,2,1
1235226933450989571	,1235373809148014594	,2,1
1235226933450989571	,1235391580585881600	,2,1
1235226933450989571	,1235397826458206209	,2,1
1235226933450989571	,1235403043719360513	,2,1
1235226933450989571	,1235408776653467649	,2,1
1235226933450989571	,1235438408337485825	,2,1
1235226933450989571	,1235455652581031938	,2,1
1235226933450989571	,1235468671457185792	,2,1
1235226933450989571	,1235468750159089664	,2,1
1235226933450989571	,1235475482126270464	,2,1
1235226933450989571	,1235487005527564289	,2,1
1235226933450989571	,1235481867677122562	,2,1
1235481867677122562	,1235482035529146369	,1,2
1235481867677122562	,1235737010515701761	,1,2
1235481867677122562	,1236158961482706944	,1,2
1235226933450989571	,1235522842487173120	,2,1
1235226933450989571	,1235523346692882432	,2,1
1235226933450989571	,1235528327278059522	,2,1
1235226933450989571	,1235545798240112640	,2,1
1235226933450989571	,1235546353482092545	,2,1
1235226933450989571	,1235562820508348416	,2,1
1235226933450989571	,1235563349448044545	,2,1
1235226933450989571	,1235580725971345410	,2,1
1235226933450989571	,1235585611672756225	,2,1
1235226933450989571	,1235585892670038018	,2,1
1235226933450989571	,1235592609994805248	,2,1
1235226933450989571	,1235603254551207940	,2,1
1235226933450989571	,1235603921525256193	,2,1
1235226933450989571	,1235620841276108801	,2,1
1235226933450989571	,1235626503326453760	,2,1
1235226933450989571	,1235633221758382082	,2,1
1235226933450989571	,1235649750977990662	,2,1
1235226933450989571	,1235650144713854976	,2,1
1235226933450989571	,1235650805056720897	,2,1
1235226933450989571	,1235651632056025089	,2,1
1235226933450989571	,1235661116824403969	,2,1
1235226933450989571	,1235685237784317953	,2,1
1235226933450989571	,1235703308490117120	,2,1
1235226933450989571	,1235714919267307520	,2,1
1235226933450989571	,1235738352789467138	,2,1
1235226933450989571	,1235743235064115200	,2,1
1235226933450989571	,1235743284636467206	,2,1
1235226933450989571	,1235749179109945344	,2,1
1235226933450989571	,1235761488767442947	,2,1
1235226933450989571	,1235773490197913601	,2,1
1235226933450989571	,1235779649386536960	,2,1
1235226933450989571	,1235779881788674049	,2,1
1235779881788674049	,1235779930878771201	,2,2
1235226933450989571	,1235790718125236224	,2,1
1235226933450989571	,1235790756000010241	,2,1
1235226933450989571	,1235796495544152064	,2,1
1235226933450989571	,1235797693756137473	,2,1
1235226933450989571	,1235814969007980551	,2,1
1235226933450989571	,1235827244368416768	,2,1
1235226933450989571	,1235876912796512261	,2,1
1235876912796512261	,1236003021428932608	,2,2
1235226933450989571	,1235893313678594053	,2,1
1235226933450989571	,1235904809112424448	,2,1
1235226933450989571	,1235933618708647937	,2,1
1235226933450989571	,1235951589845798913	,2,1
1235226933450989571	,1235962781872140289	,2,1
1235226933450989571	,1235967734137012230	,2,1
1235226933450989571	,1236008462837886977	,2,1
1235226933450989571	,1236020583760121856	,2,1
1235226933450989571	,1236021180961820672	,2,1
1235226933450989571	,1236026704843456513	,2,1
1235226933450989571	,1236031862176239616	,2,1
1235226933450989571	,1236057071444992000	,2,1
1235226933450989571	,1236062492360609795	,2,1
1235226933450989571	,1236062534811041792	,2,1
1235226933450989571	,1236079244247101441	,2,1
1235226933450989571	,1236090615382896641	,2,1
1235226933450989571	,1235229752925081600	,1,1
1235226933450989571	,1235229890917564416	,1,1
1235226933450989571	,1235229991203467265	,1,1
1235226933450989571	,1235230225014943744	,1,1
1235226933450989571	,1235230456968351747	,1,1
1235226933450989571	,1235230551898021888	,1,1
1235226933450989571	,1235230846153449473	,1,1
1235226933450989571	,1235231114840682498	,1,1
1235226933450989571	,1235233495032700928	,1,1
1235226933450989571	,1235233140924276736	,1,1
1235226933450989571	,1235232851563622400	,1,1
1235226933450989571	,1235232815165382661	,1,1
1235226933450989571	,1235232636722753536	,1,1
1235226933450989571	,1235232242529529856	,1,1
1235226933450989571	,1235232114364174341	,1,1
1235226933450989571	,1235232001080385539	,1,1
1235226933450989571	,1235231970134810625	,1,1
1235226933450989571	,1235231899456622594	,1,1
1235226933450989571	,1235231812185657353	,1,1
1235226933450989571	,1235231813162983431	,1,1
1235226933450989571	,1235231803650306050	,1,1
1235226933450989571	,1235231764269993984	,1,1
1235226933450989571	,1235231649056641025	,1,1
1235226933450989571	,1235231590583803905	,1,1
1235226933450989571	,1235231350795276288	,1,1
1235226933450989571	,1235231024558346241	,1,1
1235226933450989571	,1235230849093824514	,1,1
1235226933450989571	,1235230827660881926	,1,1
1235226933450989571	,1235230811101724672	,1,1
1235226933450989571	,1235230562631274497	,1,1
1235226933450989571	,1235230247563517953	,1,1
1235226933450989571	,1235229732624572417	,1,1
1235226933450989571	,1235229707320389632	,1,1
1235226933450989571	,1235229648503607298	,1,1
1235226933450989571	,1235229533399404544	,1,1
1235226933450989571	,1235229497450016768	,1,1
1235226933450989571	,1235229438930911233	,1,1
1235226933450989571	,1235229336522936321	,1,1
1235226933450989571	,1235229300573560833	,1,1
1235226933450989571	,1235229292084240384	,1,1
1235226933450989571	,1235229107337801730	,1,1
1235226933450989571	,1235229090782773249	,1,1
1235226933450989571	,1235229075003838465	,1,1
1235226933450989571	,1235228991969206275	,1,1
1235226933450989571	,1235228973187072002	,1,1
1235226933450989571	,1235228921500536832	,1,1
1235226933450989571	,1235228832426315777	,1,1
1235226933450989571	,1235228778663735296	,1,1
1235226933450989571	,1235228765313097733	,1,1
1235226933450989571	,1235228760439427073	,1,1
1235226933450989571	,1235228605103239168	,1,1
1235226933450989571	,1235228517110964224	,1,1
1235226933450989571	,1235228395988037634	,1,1
1235226933450989571	,1235228402904264705	,1,1
1235226933450989571	,1235228366065680384	,1,1
1235226933450989571	,1235228354288156673	,1,1
1235226933450989571	,1235228345903837185	,1,1
1235226933450989571	,1235228294011711491	,1,1
1235226933450989571	,1235228273363292160	,1,1
1235226933450989571	,1235228179192623104	,1,1
1235226933450989571	,1235228154974932992	,1,1
1235226933450989571	,1235228111068901376	,1,1
1235226933450989571	,1235228084657418240	,1,1
1235226933450989571	,1235228057860026372	,1,1
1235226933450989571	,1235227948732559363	,1,1
1235226933450989571	,1235227925143793665	,1,1
1235226933450989571	,1235227905883504641	,1,1
1235226933450989571	,1235227843237421057	,1,1
1235226933450989571	,1235227778091569152	,1,1
1235226933450989571	,1235227778766843905	,1,1
1235226933450989571	,1235227760118894592	,1,1
1235226933450989571	,1235227721447477253	,1,1
1235226933450989571	,1235227698558955521	,1,1
1235226933450989571	,1235227579667361792	,1,1
1235226933450989571	,1235227542862417927	,1,1
1235226933450989571	,1235227504794677252	,1,1
1235226933450989571	,1235227455042052097	,1,1
1235226933450989571	,1235227448410869762	,1,1
1235226933450989571	,1235227432610824192	,1,1
1235226933450989571	,1235227439619428352	,1,1
1235226933450989571	,1235227393960357888	,1,1
1235226933450989571	,1235227376293822465	,1,1
1235226933450989571	,1235227326763462656	,1,1
1235226933450989571	,1235227316172861442	,1,1
1235226933450989571	,1235227307738050560	,1,1
1235226933450989571	,1235227295008223234	,1,1
1235226933450989571	,1235227301488492550	,1,1
1235226933450989571	,1235227273395089410	,1,1
1235226933450989571	,1235227241669439489	,1,1
1235226933450989571	,1235227244726870016	,1,1
1235226933450989571	,1235227212414144512	,1,1
1235226933450989571	,1235227192751255552	,1,1
1235226933450989571	,1235227161465737216	,1,1
1235226933450989571	,1235227156722135041	,1,1
1235226933450989571	,1235227110534295552	,1,1
1235226933450989571	,1235227071519092738	,1,1
1235226933450989571	,1235227075230855168	,1,1
1235226933450989571	,1235227058369728514	,1,1
1235226933450989571	,1235227017899057152	,1,1
1235226933450989571	,1235227012870164480	,1,1
1235226933450989571	,1235226993492451328	,1,1
