FromNodeId,ToNodeId,Weight,Level
1233891108654108672	,1233894886509690880	,3,1
1233891108654108672	,1233895111722881024	,3,1
1233891108654108672	,1233899867669270529	,3,1
1233899867669270529	,1233900576154537985	,2,2
1233899867669270529	,1233899962125234179	,1,2
1233899867669270529	,1233932579931222017	,1,2
1233891108654108672	,1233892751953055748	,3,1
1233891108654108672	,1233892060416991232	,3,1
1233891108654108672	,1233908094918283264	,3,1
1233908094918283264	,1233908574943768576	,2,2
1233908574943768576	,1233909401368453120	,1,3
1233908094918283264	,1233911252730052610	,1,2
1233891108654108672	,1233907167943524353	,3,1
1233891108654108672	,1233960654702174208	,3,1
1233960654702174208	,1233963189899087872	,1,2
1233960654702174208	,1233962876320149507	,1,2
1233960654702174208	,1233962540624797699	,1,2
1233960654702174208	,1233961500202586113	,1,2
1233960654702174208	,1233979981513904130	,1,2
1233891108654108672	,1233998788643082240	,3,1
1233891108654108672	,1234136414847000576	,3,1
1233891108654108672	,1239976767068217344	,3,1
1233891108654108672	,1233894488646602752	,2,1
1233891108654108672	,1233894722911002624	,2,1
1233891108654108672	,1233896245363646464	,2,1
1233896245363646464	,1233901996127727616	,2,2
1233891108654108672	,1233892060077400064	,2,1
1233892060077400064	,1236174253340254209	,1,2
1233892060077400064	,1236174275805089792	,1,2
1233891108654108672	,1233891529061588992	,2,1
1233891108654108672	,1233891113628557313	,2,1
1233891113628557313	,1234032541515956225	,3,2
1233891113628557313	,1233894988213182465	,2,2
1233891113628557313	,1233900041330446336	,2,2
1233891113628557313	,1233896052467482624	,2,2
1233896052467482624	,1233909849320116224	,2,3
1233896052467482624	,1233896116522905600	,1,3
1233896052467482624	,1233992719640465409	,1,3
1233896052467482624	,1234001072659656704	,1,3
1233896052467482624	,1234000475361554432	,1,3
1233896052467482624	,1234182142676082689	,1,3
1233891113628557313	,1233893147698008064	,2,2
1233891113628557313	,1233917520534437889	,2,2
1233891113628557313	,1233910998345621504	,2,2
1233910998345621504	,1233992881863581696	,1,3
1233891113628557313	,1234022750752129024	,2,2
1233891113628557313	,1233893760972488704	,1,2
1233891113628557313	,1233893765464674304	,1,2
1233891113628557313	,1233893946117492742	,1,2
1233891113628557313	,1233893987909586945	,1,2
1233891113628557313	,1233894070705061888	,1,2
1233891113628557313	,1233894583378964480	,1,2
1233891113628557313	,1233895190374604809	,1,2
1233891113628557313	,1233902941309939713	,1,2
1233891113628557313	,1233901887403053057	,1,2
1233891113628557313	,1233899115957903370	,1,2
1233891113628557313	,1233898020992888832	,1,2
1233891113628557313	,1233897057443819520	,1,2
1233891113628557313	,1233896485051420674	,1,2
1233891113628557313	,1233896406596947970	,1,2
1233891113628557313	,1233896378209837062	,1,2
1233891113628557313	,1233896358245027841	,1,2
1233891113628557313	,1233896361663324162	,1,2
1233891113628557313	,1233896327337000960	,1,2
1233891113628557313	,1233896300023865345	,1,2
1233891113628557313	,1233896062278144001	,1,2
1233891113628557313	,1233894564181807104	,1,2
1233891113628557313	,1233893641304903681	,1,2
1233891113628557313	,1233893361741729793	,1,2
1233891113628557313	,1233893107781046273	,1,2
1233891113628557313	,1233892864830197761	,1,2
1233891113628557313	,1233892740246712320	,1,2
1233891113628557313	,1233892688946176004	,1,2
1233891113628557313	,1233892588840718337	,1,2
1233891113628557313	,1233892341972381697	,1,2
1233891113628557313	,1233892290420232192	,1,2
1233891113628557313	,1233892246115803138	,1,2
1233891113628557313	,1233892211013668864	,1,2
1233891113628557313	,1233892139538448384	,1,2
1233891113628557313	,1233892042423619586	,1,2
1233891113628557313	,1233891911611580416	,1,2
1233891113628557313	,1233891797434126336	,1,2
1233891113628557313	,1233891677582045190	,1,2
1233891113628557313	,1233891551497138177	,1,2
1233891113628557313	,1233891555351650304	,1,2
1233891113628557313	,1233891537282650120	,1,2
1233891113628557313	,1233891539321008131	,1,2
1233891113628557313	,1233891433649778688	,1,2
1233891113628557313	,1233891425772851200	,1,2
1233891113628557313	,1233891339403747328	,1,2
1233891113628557313	,1233891292561772544	,1,2
1233891113628557313	,1233891249989484544	,1,2
1233891113628557313	,1233891225851367425	,1,2
1233891113628557313	,1233891212198842369	,1,2
1233891113628557313	,1233891189293813765	,1,2
1233891113628557313	,1233891173380558856	,1,2
1233891113628557313	,1233891149422702594	,1,2
1233891113628557313	,1233892267334696963	,1,2
1233891113628557313	,1233917502788456449	,1,2
1233891113628557313	,1233917648557109250	,1,2
1233891113628557313	,1233918290545610752	,1,2
1233891113628557313	,1233918615344308224	,1,2
1233891113628557313	,1233913341426401280	,1,2
1233891113628557313	,1233912377739030528	,1,2
1233891113628557313	,1233910229236142087	,1,2
1233891113628557313	,1233909831700041730	,1,2
1233891113628557313	,1233909610852970496	,1,2
1233891113628557313	,1233909541462577152	,1,2
1233891113628557313	,1233908822693097475	,1,2
1233891113628557313	,1233908412389449728	,1,2
1233891113628557313	,1233908256323489792	,1,2
1233891113628557313	,1233908039054438400	,1,2
1233891113628557313	,1233907926387101698	,1,2
1233891113628557313	,1233907927905234947	,1,2
1233891113628557313	,1233907869059207168	,1,2
1233891113628557313	,1233907632471019521	,1,2
1233891113628557313	,1233907294334791680	,1,2
1233891113628557313	,1233907051534831616	,1,2
1233891113628557313	,1233923645136875521	,1,2
1233891113628557313	,1233929655025045504	,1,2
1233891113628557313	,1233934577883742208	,1,2
1233891113628557313	,1233927983305543683	,1,2
1233891113628557313	,1233927541649543169	,1,2
1233891113628557313	,1233926777967239169	,1,2
1233891113628557313	,1233926002817916929	,1,2
1233891113628557313	,1233923857851068417	,1,2
1233891113628557313	,1233921532373667843	,1,2
1233891113628557313	,1233920324506251264	,1,2
1233891113628557313	,1233940579274428417	,1,2
1233891113628557313	,1233946163365072896	,1,2
1233891113628557313	,1233948890761744384	,1,2
